Date Time,Wind Speed (m/s),Pressure (atm),Air temperature (deg C),Wind direction (deg)
04.01.2010 08:00:00,16.2497,0.868888,16.829,273
04.01.2010 09:00:00,12.5883,0.870991,14.9957,296
04.01.2010 10:00:00,11.5683,0.868388,10.4957,338
04.01.2010 11:00:00,10.9,0.869438,7.96233,336
04.01.2010 12:00:00,12.596,0.871213,7.79567,334.667
04.01.2010 13:00:00,8.83967,0.871903,7.10567,11.6667
04.01.2010 14:00:00,5.08367,0.872691,6.41567,327
04.01.2010 15:00:00,5.93,0.87473,6.61567,281
04.01.2010 16:00:00,6.54467,0.875718,7.849,280
04.01.2010 17:00:00,6.98967,0.875786,9.429,313
04.01.2010 18:00:00,8.61833,0.874998,10.5157,325
04.01.2010 19:00:00,9.77933,0.875163,11.029,331
04.01.2010 20:00:00,10.1967,0.874276,11.409,331
04.01.2010 21:00:00,10.1513,0.874999,11.629,332
04.01.2010 22:00:00,10.2423,0.876479,11.629,335
04.01.2010 23:00:00,9.805,0.876742,11.329,343
05.01.2010 00:00:00,9.808,0.877826,10.5623,350.333
05.01.2010 01:00:00,9.61033,0.87881,8.98233,5
05.01.2010 02:00:00,9.41567,0.879795,7.39567,9
05.01.2010 03:00:00,9.23067,0.881076,6.69567,12.6667
05.01.2010 04:00:00,6.411,0.883247,6.09567,25
05.01.2010 05:00:00,5.98667,0.883575,5.749,17.6667
05.01.2010 06:00:00,6.43133,0.884659,5.149,15
05.01.2010 07:00:00,7.513,0.885053,4.449,5
05.01.2010 08:00:00,7.035,0.885085,3.849,356.667
05.01.2010 09:00:00,7.57433,0.885939,3.349,350
05.01.2010 10:00:00,7.97233,0.885643,2.849,358.667
05.01.2010 11:00:00,8.20333,0.885938,2.36233,7
05.01.2010 12:00:00,7.41733,0.88505,1.89567,6.33333
05.01.2010 13:00:00,7.77667,0.883371,0.729,7.66667
05.01.2010 14:00:00,8.13633,0.881693,-0.437667,3.33333
05.01.2010 15:00:00,6.047,0.885277,-0.604333,352
05.01.2010 16:00:00,3.402,0.884192,-0.784333,342.667
05.01.2010 17:00:00,4.87267,0.883601,-0.091,8
05.01.2010 18:00:00,4.76633,0.882582,0.715667,10
05.01.2010 19:00:00,5.87433,0.884359,1.429,23
05.01.2010 20:00:00,4.44033,0.88163,1.929,38
05.01.2010 21:00:00,3.104,0.881992,2.229,64
05.01.2010 22:00:00,1.46133,0.880808,2.329,86
05.01.2010 23:00:00,2.49367,0.881137,2.229,82
06.01.2010 00:00:00,2.19,0.883471,1.829,80
06.01.2010 01:00:00,2.28467,0.882912,1.179,49.3333
06.01.2010 02:00:00,2.38333,0.882417,0.529,59.6667
06.01.2010 03:00:00,1.518,0.883799,0.549,119
06.01.2010 04:00:00,1.32033,0.886627,0.649,105.333
06.01.2010 05:00:00,4.24967,0.886265,0.749,53.3333
06.01.2010 06:00:00,7.592,0.887842,0.162333,60.6667
06.01.2010 07:00:00,8.794,0.885671,-0.937667,67.6667
06.01.2010 08:00:00,8.388,0.887643,-1.73767,69
06.01.2010 09:00:00,7.54967,0.886854,-2.23767,60
06.01.2010 10:00:00,8.154,0.887641,-2.851,57
06.01.2010 11:00:00,8.28333,0.888265,-3.451,52
06.01.2010 12:00:00,8.07433,0.88843,-3.971,49
06.01.2010 13:00:00,7.69433,0.889546,-4.59433,35.6667
06.01.2010 14:00:00,7.31833,0.890697,-5.21767,26.6667
06.01.2010 15:00:00,9.094,0.892275,-5.61767,32
06.01.2010 16:00:00,7.49467,0.890927,-5.371,32
06.01.2010 17:00:00,9.19833,0.890402,-4.791,37
06.01.2010 18:00:00,10.007,0.892507,-4.291,35
06.01.2010 19:00:00,9.99933,0.88787,-3.60433,33
